,School_Name,City,State,PREDDEG,LOCALE,Admission_Rate,ACT_Reading_Scores_75th_Percentile,ACT_Math_Scores_75th_Percentile,Undergraduate_Enrollment,In-State_Tuition,Out-Of-State_Tuition,C150_4,RET_FT4,Completion_Rate_100%_Expected_Time,ICLEVEL,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,Mean_Earnings_10_Years_Post_Grad,Student_Faculty_Ratio,Median_Woman_Earnings_Post_Grad,Median_Male_Earnings_Post_Grad,Percentage_Federal_Loans_Paid_After_4Years,Average_Faculty_Salary,PRGMOFR,MD_FAMINC,Median_Household_Income,Percent_Undergrads_Received_Federal_Loans,Instructional_Expenditures_Per_Full_Time_Student,Net_Tuition_Revenue_Per_Full_Time_Student,RET_FT4_POOLED
1329,Weber State University,Ogden,UT,3,,,592.0,599.0,17849.0,3433.0,10416.0,0.4588,0.71,0.1138,1,900.0,5328.0,2692.0,6634.0,4012.0,,,,,,5895.0,,26028.0,,,3927.0,3490.0,
1330,Weber State University,Ogden,UT,3,,,592.0,599.0,17617.0,3664.0,11134.0,0.2916,0.7711,0.0532,1,1200.0,6634.0,4412.0,6634.0,4412.0,47900.0,,,,,6112.0,,28702.0,,,3195.0,2831.0,
1331,Weber State University,Ogden,UT,3,,,592.0,599.0,20870.0,3856.0,11161.0,0.2878,0.6957,0.0978,1,1200.0,6634.0,4412.0,6634.0,4412.0,,22.0,,,,6185.0,,30855.5,,,4349.0,3876.0,
1332,Weber State University,Ogden,UT,3,,,592.0,599.0,22381.0,4088.0,11554.0,0.3472,0.719,0.116,1,1200.0,6634.0,4650.0,5431.0,4650.0,47700.0,21.0,,,,6364.0,,30762.5,,0.2042,4437.0,3936.0,
1333,Weber State University,Ogden,UT,3,,,592.0,599.0,18226.0,4311.0,12653.0,0.2983,0.7298,0.1135,1,1200.0,6634.0,4650.0,6634.0,4650.0,,23.0,,,,6254.0,,30795.0,,0.2415,4672.0,3995.0,
1334,Weber State University,Ogden,UT,3,,,592.0,599.0,18461.0,4548.0,12260.0,0.3444,0.7087,0.0795,1,1200.0,8000.0,5052.0,8000.0,5052.0,47800.0,21.0,,,,6490.0,,30143.0,,0.2629,4512.0,4152.0,
1335,Weber State University,Ogden,UT,3,,,592.0,599.0,18823.0,4768.0,12866.0,0.3662,0.7439,0.1624,1,1200.0,8000.0,5052.0,8000.0,5052.0,47900.0,20.0,,,,6923.0,,29627.0,,0.268,4534.0,4435.0,
1336,Weber State University,Ogden,UT,3,,,592.0,599.0,17314.0,4990.0,13311.0,0.3453,0.6756,0.1405,1,1200.0,8000.0,5052.0,8000.0,5052.0,48700.0,20.0,,,,6927.0,,30557.0,,0.2732,4783.0,4518.0,
1337,Weber State University,Ogden,UT,3,,,592.0,599.0,17413.0,5184.0,13838.0,0.3473,0.5509,0.1212,1,1200.0,8000.0,5052.0,8000.0,5052.0,49900.0,21.0,,,,7201.0,,31698.0,,0.2561,5433.0,4669.0,
1338,Weber State University,Ogden,UT,3,,,592.0,599.0,16846.0,5321.0,14235.0,0.3431,0.6007,0.1118,1,1200.0,5400.0,4052.0,5400.0,4052.0,,21.0,,,,7386.0,,33102.0,,0.2499,5423.0,4695.0,
1339,Weber State University,Ogden,UT,3,,,592.0,599.0,16866.0,5523.0,14749.0,0.3234,0.616,0.1413,1,1200.0,8000.0,5052.0,8000.0,5052.0,,21.0,,,,7623.0,,35841.0,,0.2221,5712.0,4821.0,
1340,Weber State University,Ogden,UT,3,,,592.0,599.0,16947.0,5712.0,15260.0,0.3349,0.6452,0.1173,1,1200.0,8400.0,5052.0,8400.0,5052.0,,21.0,,,,7802.0,,,,0.2063,6198.0,4869.0,
1345,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1936.0,2557.0,9565.0,0.2952,0.53,0.04,1,1000.0,4466.0,3340.0,4320.0,3340.0,,,,,,4714.0,,17288.0,,,5689.0,1552.0,
1346,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1824.0,2863.0,10423.0,0.2519,0.52,0.0407,1,1000.0,4670.0,3340.0,7909.88,4203.88,,,,,,4901.0,,15885.5,39573.76,,6077.0,1502.0,
1347,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1701.0,3065.0,11321.0,0.231,0.49,0.0496,1,1000.0,4900.0,3490.0,5000.0,3490.0,,,,,,5172.0,,16486.5,,,6992.0,1771.0,
1348,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1745.0,3223.0,11887.0,0.2233,0.4775,0.0488,1,1000.0,7050.0,3650.0,5400.0,3650.0,36600.0,,,,,5246.0,,17513.0,,,7694.0,1942.0,
1349,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1736.0,3431.0,12718.0,0.2261,0.4296,0.0495,1,1000.0,7360.0,3720.0,6430.0,3720.0,,17.0,,,,5319.0,,17966.0,,,8099.0,2006.0,
1350,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,2032.0,3589.0,12825.0,0.1925,0.4188,0.0417,1,1000.0,7750.0,3870.0,6688.0,3870.0,36900.0,14.0,,,,5200.0,,18365.0,,0.3275,7633.0,2057.0,
1351,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,2148.0,3812.0,13412.0,0.208,0.5153,0.0762,1,1186.0,7950.0,4028.0,6956.0,4028.0,,12.0,,,,5353.0,,18900.0,,0.3292,7963.0,2127.0,
1352,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,2059.0,4030.0,13414.0,0.175,0.4977,0.025,1,1222.0,8270.0,4250.0,7166.0,4250.0,36000.0,13.0,,,,5415.0,,19407.0,,0.3563,7166.0,1933.0,
1353,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,2141.0,4314.0,12514.0,0.1652,0.5279,0.1018,1,1272.0,8630.0,4422.0,7453.0,4422.0,35800.0,15.0,,,,5652.0,,20026.0,,0.3961,7785.0,2312.0,
1354,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,2166.0,4723.0,12763.0,0.17,0.5481,0.1218,1,1324.0,10156.0,4600.0,7752.0,4600.0,35600.0,14.0,,,,5920.0,,21342.0,,0.3826,7888.0,2617.0,
1355,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,2105.0,5346.0,13184.0,0.2089,0.5529,0.0702,1,1352.0,10256.0,4694.0,7907.0,4694.0,35800.0,16.0,,,,6249.0,,20988.0,,0.4075,8111.0,3374.0,
1356,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1866.0,5704.0,13364.0,0.2057,0.5145,0.0417,1,1408.0,9410.0,4882.0,8224.0,4882.0,,16.0,,,,4469.0,,21048.5,,0.3817,7884.0,3796.0,
1357,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1808.0,5906.0,13806.0,0.2017,0.5,0.0892,1,1466.0,8936.0,5080.0,8224.0,5080.0,,10.0,,,,5595.0,,21494.0,,0.397,7869.0,4670.0,
1358,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1762.0,6066.0,13539.0,0.2665,0.6275,0.0816,1,1600.0,10500.0,4288.0,10500.0,4288.0,,15.0,,,,6072.0,,,,0.6647,7153.0,4956.0,
1359,Western New Mexico University,Silver City,NM,3,,,592.0,599.0,1738.0,6066.0,13539.0,0.2577,0.6381,0.107,1,1600.0,10500.0,4288.0,10500.0,4288.0,,15.0,30314.0,42021.0,,6018.0,,,,0.4278,5969.0,4962.0,
